seed,N,strategy,probe_idx,true_index,attack_success,pixel_i,pixel_j,pixel_value,original_value,perturbation_l2,retrieved_index,evaluations
43,500,class_balanced,8,210,1,7,19,0.0,0.8745,0.8745,469,3920
43,500,class_balanced,9,126,0,0,0,0.0,0.0,0.0,126,3920
43,500,class_balanced,10,26,1,0,0,0.0,0.0,0.0,27,3920
43,500,class_balanced,11,168,1,4,18,0.0,1.0,1.0,293,3920
43,500,class_balanced,12,185,1,4,15,1.0,0.0,1.0,179,3920
43,500,class_balanced,13,425,1,0,0,0.0,0.0,0.0,197,3920
43,500,class_balanced,14,59,1,4,14,0.0,0.9922,0.9922,50,3920
43,500,class_balanced,15,29,0,0,0,0.0,0.0,0.0,29,3920
43,500,class_balanced,16,454,1,7,13,1.0,0.0,1.0,451,3920
43,500,class_balanced,17,313,1,0,0,0.0,0.0,0.0,311,3920
43,500,class_balanced,18,128,0,0,0,0.0,0.0,0.0,128,3920
43,500,class_balanced,19,51,1,3,15,1.0,0.0,1.0,346,3920
43,500,class_balanced,20,156,0,0,0,0.0,0.0,0.0,156,3920
43,500,class_balanced,21,295,0,0,0,0.0,0.0,0.0,295,3920
43,500,class_balanced,22,188,0,0,0,0.0,0.0,0.0,188,3920
43,500,class_balanced,23,124,0,3,12,0.5,0.9255,0.4255,124,3920
43,500,class_balanced,24,316,0,0,0,0.0,0.0,0.0,316,3920
43,500,class_balanced,25,282,1,0,0,0.0,0.0,0.0,5,3920
43,500,class_balanced,26,265,1,9,24,0.75,0.4941,0.2559,264,3920
43,500,class_balanced,27,370,0,0,0,0.0,0.0,0.0,370,3920
43,500,class_balanced,28,37,1,8,23,1.0,0.0235,0.9765,12,3920
43,500,class_balanced,29,333,0,0,0,0.0,0.0,0.0,333,3920
43,500,class_balanced,30,250,0,5,11,0.0,0.698,0.698,250,3920
43,500,class_balanced,31,304,1,0,0,0.0,0.0,0.0,333,3920
43,500,class_balanced,32,398,0,0,0,0.0,0.0,0.0,398,3920
43,500,class_balanced,33,331,0,13,13,1.0,0.0431,0.9569,331,3920
43,500,class_balanced,34,482,1,5,22,1.0,0.0,1.0,411,3920
43,500,class_balanced,35,55,1,4,13,1.0,0.0,1.0,110,3920
43,500,class_balanced,36,348,1,11,21,1.0,0.0,1.0,325,3920
43,500,class_balanced,37,433,0,0,0,0.0,0.0,0.0,433,3920
43,500,class_balanced,38,430,0,5,10,0.0,0.9176,0.9176,430,3920
43,500,class_balanced,39,248,0,0,0,0.0,0.0,0.0,248,3920
43,500,class_balanced,40,422,0,0,0,0.0,0.0,0.0,422,3920
43,500,class_balanced,41,62,1,0,0,0.0,0.0,0.0,87,3920
43,500,class_balanced,42,149,1,0,0,0.0,0.0,0.0,110,3920
43,500,class_balanced,43,235,0,0,0,0.0,0.0,0.0,235,3920
43,500,class_balanced,44,278,1,6,15,1.0,0.0,1.0,293,3920
43,500,class_balanced,45,318,1,0,0,0.0,0.0,0.0,325,3920
43,500,class_balanced,46,296,0,0,0,0.0,0.0,0.0,296,3920
43,500,class_balanced,47,342,0,0,0,0.0,0.0,0.0,342,3920
43,500,class_balanced,48,317,1,0,0,0.0,0.0,0.0,325,3920
43,500,class_balanced,49,372,0,0,0,0.0,0.0,0.0,372,3920
44,500,class_balanced,0,95,1,7,20,1.0,0.0,1.0,62,3920
44,500,class_balanced,1,416,0,0,0,0.0,0.0,0.0,416,3920
44,500,class_balanced,2,36,0,0,0,0.0,0.0,0.0,36,3920
44,500,class_balanced,3,252,0,0,0,0.0,0.0,0.0,252,3920
44,500,class_balanced,4,385,0,0,0,0.0,0.0,0.0,385,3920
44,500,class_balanced,5,225,1,0,0,0.0,0.0,0.0,444,3920
44,500,class_balanced,6,450,1,10,6,1.0,0.0,1.0,444,3920
44,500,class_balanced,7,133,1,0,0,0.0,0.0,0.0,112,3920
44,500,class_balanced,8,361,0,6,14,1.0,0.0,1.0,361,3920
44,500,class_balanced,9,143,1,3,17,1.0,0.0,1.0,142,3920
44,500,class_balanced,10,162,0,0,0,0.0,0.0,0.0,162,3920
44,500,class_balanced,11,125,0,0,0,0.0,0.0,0.0,125,3920
44,500,class_balanced,12,68,1,8,20,1.0,0.0,1.0,40,3920
44,500,class_balanced,13,142,0,0,0,0.0,0.0,0.0,142,3920
44,500,class_balanced,14,479,0,0,0,0.0,0.0,0.0,479,3920
44,500,class_balanced,15,134,0,0,0,0.0,0.0,0.0,134,3920
44,500,class_balanced,16,47,1,6,19,0.75,0.0,0.75,15,3920
44,500,class_balanced,17,402,0,0,0,0.0,0.0,0.0,402,3920
44,500,class_balanced,18,464,1,0,0,0.0,0.0,0.0,444,3920
44,500,class_balanced,19,224,0,0,0,0.0,0.0,0.0,224,3920
44,500,class_balanced,20,366,0,0,0,0.0,0.0,0.0,366,3920
44,500,class_balanced,21,338,0,19,15,1.0,0.0,1.0,338,3920
44,500,class_balanced,22,118,1,3,15,0.0,1.0,1.0,112,3920
44,500,class_balanced,23,372,1,8,2,0.0,1.0,1.0,397,3920
44,500,class_balanced,24,97,1,0,0,0.0,0.0,0.0,62,3920
44,500,class_balanced,25,414,0,0,0,0.0,0.0,0.0,414,3920
44,500,class_balanced,26,289,0,0,0,0.0,0.0,0.0,289,3920
44,500,class_balanced,27,430,0,0,0,0.0,0.0,0.0,430,3920
44,500,class_balanced,28,193,0,0,0,0.0,0.0,0.0,193,3920
44,500,class_balanced,29,169,0,0,0,0.0,0.0,0.0,169,3920
44,500,class_balanced,30,174,1,6,17,0.75,0.0,0.75,479,3920
44,500,class_balanced,31,4,1,0,0,0.0,0.0,0.0,5,3920
44,500,class_balanced,32,245,1,8,22,1.0,0.0,1.0,444,3920
44,500,class_balanced,33,337,0,0,0,0.0,0.0,0.0,337,3920
44,500,class_balanced,34,28,0,0,0,0.0,0.0,0.0,28,3920
44,500,class_balanced,35,257,0,0,0,0.0,0.0,0.0,257,3920
44,500,class_balanced,36,67,1,17,12,0.25,0.0,0.25,79,3920
44,500,class_balanced,37,332,0,0,0,0.0,0.0,0.0,332,3920
44,500,class_balanced,38,123,0,0,0,0.0,0.0,0.0,123,3920
44,500,class_balanced,39,353,1,24,14,1.0,0.0,1.0,370,3920
44,500,class_balanced,40,159,0,0,0,0.0,0.0,0.0,159,3920
44,500,class_balanced,41,77,1,9,6,1.0,0.0,1.0,114,3920
44,500,class_balanced,42,301,0,0,0,0.0,0.0,0.0,301,3920
44,500,class_balanced,43,216,0,0,0,0.0,0.0,0.0,216,3920
44,500,class_balanced,44,401,0,0,0,0.0,0.0,0.0,401,3920
44,500,class_balanced,45,419,0,0,0,0.0,0.0,0.0,419,3920
44,500,class_balanced,46,144,0,0,0,0.0,0.0,0.0,144,3920
44,500,class_balanced,47,248,0,0,0,0.0,0.0,0.0,248,3920
44,500,class_balanced,48,379,1,8,22,1.0,0.0,1.0,444,3920
44,500,class_balanced,49,211,0,8,19,0.75,0.0392,0.7108,211,3920
45,500,class_balanced,0,397,0,0,0,0.0,0.0,0.0,397,3920
45,500,class_balanced,1,221,1,0,0,0.0,0.0,0.0,228,3920
45,500,class_balanced,2,213,1,4,20,1.0,0.0,1.0,430,3920
45,500,class_balanced,3,46,0,0,0,0.0,0.0,0.0,46,3920
45,500,class_balanced,4,188,0,0,0,0.0,0.0,0.0,188,3920
45,500,class_balanced,5,87,1,5,21,1.0,0.0,1.0,71,3920
45,500,class_balanced,6,269,0,0,0,0.0,0.0,0.0,269,3920
45,500,class_balanced,7,389,0,0,0,0.0,0.0,0.0,389,3920
45,500,class_balanced,8,264,0,0,0,0.0,0.0,0.0,264,3920
45,500,class_balanced,9,465,0,0,0,0.0,0.0,0.0,465,3920
45,500,class_balanced,10,194,0,0,0,0.0,0.0,0.0,194,3920
45,500,class_balanced,11,47,0,0,0,0.0,0.0,0.0,47,3920
45,500,class_balanced,12,202,0,0,0,0.0,0.0,0.0,202,3920
45,500,class_balanced,13,422,0,0,0,0.0,0.0,0.0,422,3920
45,500,class_balanced,14,471,0,0,0,0.0,0.0,0.0,471,3920
45,500,class_balanced,15,499,1,0,0,0.0,0.0,0.0,430,3920
45,500,class_balanced,16,319,0,0,0,0.0,0.0,0.0,319,3920
45,500,class_balanced,17,19,1,4,19,1.0,0.0,1.0,3,3920
45,500,class_balanced,18,410,0,0,0,0.0,0.0,0.0,410,3920
45,500,class_balanced,19,253,0,0,0,0.0,0.0,0.0,253,3920
45,500,class_balanced,20,142,0,0,0,0.0,0.0,0.0,142,3920
45,500,class_balanced,21,216,1,4,15,0.75,0.0,0.75,129,3920
45,500,class_balanced,22,128,0,0,0,0.0,0.0,0.0,128,3920
45,500,class_balanced,23,131,0,0,0,0.0,0.0,0.0,131,3920
45,500,class_balanced,24,14,0,0,0,0.0,0.0,0.0,14,3920
45,500,class_balanced,25,416,1,0,0,0.0,0.0,0.0,430,3920
45,500,class_balanced,26,412,1,0,0,0.0,0.0,0.0,430,3920
45,500,class_balanced,27,195,0,0,0,0.0,0.0,0.0,195,3920
45,500,class_balanced,28,25,0,10,8,1.0,0.0,1.0,25,3920
45,500,class_balanced,29,337,0,18,9,1.0,0.0,1.0,337,3920
45,500,class_balanced,30,0,0,0,0,0.0,0.0,0.0,0,3920
45,500,class_balanced,31,125,0,0,0,0.0,0.0,0.0,125,3920
45,500,class_balanced,32,293,1,5,21,0.75,0.0,0.75,190,3920
45,500,class_balanced,33,26,1,0,0,0.0,0.0,0.0,45,3920
45,500,class_balanced,34,105,0,0,0,0.0,0.0,0.0,105,3920
45,500,class_balanced,35,175,0,0,0,0.0,0.0,0.0,175,3920
45,500,class_balanced,36,478,1,0,0,0.0,0.0,0.0,430,3920
45,500,class_balanced,37,171,0,0,0,0.0,0.0,0.0,171,3920
45,500,class_balanced,38,59,1,4,19,1.0,0.3882,0.6118,71,3920
45,500,class_balanced,39,472,1,0,0,0.0,0.0,0.0,451,3920
45,500,class_balanced,40,92,1,4,18,0.25,0.4431,0.1931,71,3920
45,500,class_balanced,41,327,0,0,0,0.0,0.0,0.0,327,3920
45,500,class_balanced,42,323,1,0,0,0.0,0.0,0.0,332,3920
45,500,class_balanced,43,31,0,0,0,0.0,0.0,0.0,31,3920
45,500,class_balanced,44,442,0,0,0,0.0,0.0,0.0,442,3920
45,500,class_balanced,45,251,0,0,0,0.0,0.0,0.0,251,3920
45,500,class_balanced,46,481,0,0,0,0.0,0.0,0.0,481,3920
45,500,class_balanced,47,406,1,0,0,0.0,0.0,0.0,71,3920
45,500,class_balanced,48,349,0,0,0,0.0,0.0,0.0,349,3920
45,500,class_balanced,49,392,1,4,17,0.75,0.0,0.75,430,3920
46,500,class_balanced,0,92,0,0,0,0.0,0.0,0.0,92,3920
46,500,class_balanced,1,104,0,0,0,0.0,0.0,0.0,104,3920
46,500,class_balanced,2,76,1,8,19,0.75,0.0,0.75,68,3920
46,500,class_balanced,3,170,0,0,0,0.0,0.0,0.0,170,3920
46,500,class_balanced,4,111,0,0,0,0.0,0.0,0.0,111,3920
46,500,class_balanced,5,328,1,2,14,0.0,1.0,1.0,320,3920
46,500,class_balanced,6,184,1,4,16,1.0,0.0,1.0,199,3920
46,500,class_balanced,7,423,1,0,0,0.0,0.0,0.0,409,3920
46,500,class_balanced,8,352,1,0,0,0.0,0.0,0.0,409,3920
46,500,class_balanced,9,234,1,0,0,0.0,0.0,0.0,236,3920
46,500,class_balanced,10,162,1,7,17,1.0,0.0,1.0,170,3920
46,500,class_balanced,11,242,0,13,12,1.0,0.0,1.0,242,3920
46,500,class_balanced,12,219,0,0,0,0.0,0.0,0.0,219,3920
46,500,class_balanced,13,13,0,4,15,0.0,1.0,1.0,13,3920
46,500,class_balanced,14,321,1,0,0,0.0,0.0,0.0,316,3920
46,500,class_balanced,15,293,1,14,9,1.0,0.0,1.0,268,3920
46,500,class_balanced,16,435,0,0,0,0.0,0.0,0.0,435,3920
46,500,class_balanced,17,292,0,0,0,0.0,0.0,0.0,292,3920
46,500,class_balanced,18,494,0,20,19,1.0,0.0,1.0,494,3920
46,500,class_balanced,19,212,0,0,0,0.0,0.0,0.0,212,3920
46,500,class_balanced,20,69,1,5,21,1.0,0.0,1.0,307,3920
46,500,class_balanced,21,78,1,18,15,1.0,0.0,1.0,92,3920
46,500,class_balanced,22,157,1,0,0,0.0,0.0,0.0,177,3920
46,500,class_balanced,23,190,0,0,0,0.0,0.0,0.0,190,3920
46,500,class_balanced,24,374,0,11,13,1.0,0.0,1.0,374,3920
46,500,class_balanced,25,103,0,0,0,0.0,0.0,0.0,103,3920
46,500,class_balanced,26,257,0,0,0,0.0,0.0,0.0,257,3920
46,500,class_balanced,27,316,0,0,0,0.0,0.0,0.0,316,3920
46,500,class_balanced,28,63,0,11,16,1.0,0.0,1.0,63,3920
46,500,class_balanced,29,308,1,4,20,1.0,0.0,1.0,307,3920
46,500,class_balanced,30,399,0,0,0,0.0,0.0,0.0,399,3920
46,500,class_balanced,31,471,0,0,0,0.0,0.0,0.0,471,3920
46,500,class_balanced,32,394,0,0,0,0.0,0.0,0.0,394,3920
46,500,class_balanced,33,110,0,0,0,0.0,0.0,0.0,110,3920
46,500,class_balanced,34,115,1,4,17,1.0,0.0,1.0,140,3920
46,500,class_balanced,35,482,1,5,18,1.0,0.0,1.0,409,3920
46,500,class_balanced,36,167,1,17,16,1.0,0.0,1.0,178,3920
46,500,class_balanced,37,220,1,6,13,1.0,0.0,1.0,11,3920
46,500,class_balanced,38,318,0,0,0,0.0,0.0,0.0,318,3920
46,500,class_balanced,39,443,0,0,0,0.0,0.0,0.0,443,3920
46,500,class_balanced,40,484,0,0,0,0.0,0.0,0.0,484,3920
46,500,class_balanced,41,241,0,0,0,0.0,0.0,0.0,241,3920
46,500,class_balanced,42,96,1,6,17,1.0,0.0,1.0,66,3920
46,500,class_balanced,43,405,0,0,0,0.0,0.0,0.0,405,3920
46,500,class_balanced,44,360,1,0,0,0.0,0.0,0.0,397,3920
46,500,class_balanced,45,420,0,0,0,0.0,0.0,0.0,420,3920
46,500,class_balanced,46,247,1,12,7,1.0,0.0,1.0,471,3920
46,500,class_balanced,47,355,0,0,0,0.0,0.0,0.0,355,3920
46,500,class_balanced,48,480,1,20,19,1.0,0.0,1.0,494,3920
46,500,class_balanced,49,201,0,0,0,0.0,0.0,0.0,201,3920
42,1000,random,0,552,1,13,17,1.0,0.0,1.0,958,3920
42,1000,random,1,181,1,8,12,1.0,0.0,1.0,242,3920
42,1000,random,2,183,0,0,0,0.0,0.0,0.0,183,3920
42,1000,random,3,904,0,16,8,1.0,0.0,1.0,904,3920
42,1000,random,4,473,1,0,0,0.0,0.0,0.0,242,3920
42,1000,random,5,343,1,24,14,0.0,1.0,1.0,242,3920
42,1000,random,6,215,0,0,0,0.0,0.0,0.0,215,3920
42,1000,random,7,60,0,0,0,0.0,0.0,0.0,60,3920
42,1000,random,8,910,0,0,0,0.0,0.0,0.0,910,3920
42,1000,random,9,445,0,0,0,0.0,0.0,0.0,445,3920
42,1000,random,10,160,0,0,0,0.0,0.0,0.0,160,3920
42,1000,random,11,866,1,5,20,1.0,0.0,1.0,635,3920
42,1000,random,12,805,1,5,18,0.75,0.0392,0.7108,230,3920
42,1000,random,13,31,1,21,15,1.0,0.0,1.0,716,3920
42,1000,random,14,166,1,20,10,1.0,0.0,1.0,369,3920
42,1000,random,15,831,0,0,0,0.0,0.0,0.0,831,3920
42,1000,random,16,515,1,4,14,0.5,0.0,0.5,52,3920
42,1000,random,17,16,1,4,13,0.5,0.0,0.5,635,3920
42,1000,random,18,261,0,5,11,0.5,0.0,0.5,261,3920
42,1000,random,19,423,1,11,11,1.0,0.0,1.0,63,3920
42,1000,random,20,633,1,0,0,0.0,0.0,0.0,569,3920
42,1000,random,21,505,1,4,13,0.75,0.0,0.75,242,3920
42,1000,random,22,480,1,5,14,0.5,0.6353,0.1353,635,3920
42,1000,random,23,696,1,19,5,1.0,0.0,1.0,569,3920
42,1000,random,24,619,1,0,0,0.0,0.0,0.0,242,3920
42,1000,random,25,306,1,0,0,0.0,0.0,0.0,529,3920
42,1000,random,26,538,0,0,0,0.0,0.0,0.0,538,3920
42,1000,random,27,197,1,0,0,0.0,0.0,0.0,769,3920
42,1000,random,28,924,0,12,10,1.0,0.0,1.0,924,3920
42,1000,random,29,149,1,16,15,0.75,0.2863,0.4637,573,3920
42,1000,random,30,140,0,0,0,0.0,0.0,0.0,140,3920
42,1000,random,31,864,1,0,0,0.0,0.0,0.0,19,3920
42,1000,random,32,5,0,0,0,0.0,0.0,0.0,5,3920
42,1000,random,33,143,1,23,17,1.0,0.0,1.0,520,3920
42,1000,random,34,453,1,13,17,1.0,0.0,1.0,958,3920
42,1000,random,35,797,1,0,0,0.0,0.0,0.0,509,3920
42,1000,random,36,691,0,0,0,0.0,0.0,0.0,691,3920
42,1000,random,37,804,1,11,18,1.0,0.0,1.0,772,3920
42,1000,random,38,33,1,4,16,1.0,0.0,1.0,635,3920
42,1000,random,39,913,1,20,20,1.0,0.0,1.0,52,3920
42,1000,random,40,242,0,0,0,0.0,0.0,0.0,242,3920
42,1000,random,41,760,1,6,11,0.75,0.0,0.75,242,3920
42,1000,random,42,93,1,15,8,1.0,0.0,1.0,242,3920
42,1000,random,43,512,0,8,14,1.0,0.0,1.0,512,3920
42,1000,random,44,309,1,12,8,1.0,0.0,1.0,242,3920
42,1000,random,45,523,0,0,0,0.0,0.0,0.0,523,3920
42,1000,random,46,914,1,0,0,0.0,0.0,0.0,242,3920
42,1000,random,47,161,1,0,0,0.0,0.0,0.0,242,3920
42,1000,random,48,316,1,21,9,1.0,0.0,1.0,496,3920
42,1000,random,49,211,1,4,11,0.0,1.0,1.0,242,3920
43,1000,random,0,819,0,0,0,0.0,0.0,0.0,819,3920
43,1000,random,1,44,0,0,0,0.0,0.0,0.0,44,3920
43,1000,random,2,396,0,0,0,0.0,0.0,0.0,396,3920
43,1000,random,3,894,1,5,17,1.0,0.0,1.0,402,3920
43,1000,random,4,804,0,17,10,1.0,0.0784,0.9216,804,3920
43,1000,random,5,707,1,5,11,1.0,0.0,1.0,791,3920
43,1000,random,6,220,0,0,0,0.0,0.0,0.0,220,3920
43,1000,random,7,208,0,0,0,0.0,0.0,0.0,208,3920
43,1000,random,8,120,1,5,17,1.0,0.0,1.0,402,3920
43,1000,random,9,759,0,0,0,0.0,0.0,0.0,759,3920
43,1000,random,10,345,0,0,0,0.0,0.0,0.0,345,3920
43,1000,random,11,912,1,6,19,1.0,0.0,1.0,826,3920
43,1000,random,12,228,1,4,12,0.25,0.1725,0.0775,148,3920
43,1000,random,13,244,0,0,0,0.0,0.0,0.0,244,3920
43,1000,random,14,391,1,6,22,1.0,0.0,1.0,34,3920
43,1000,random,15,538,0,0,0,0.0,0.0,0.0,538,3920
43,1000,random,16,122,1,8,17,1.0,0.0,1.0,538,3920
43,1000,random,17,86,0,0,0,0.0,0.0,0.0,86,3920
43,1000,random,18,958,1,0,0,0.0,0.0,0.0,206,3920
43,1000,random,19,418,0,0,0,0.0,0.0,0.0,418,3920
43,1000,random,20,961,1,5,13,1.0,0.0,1.0,914,3920
43,1000,random,21,519,0,0,0,0.0,0.0,0.0,519,3920
43,1000,random,22,325,1,0,0,0.0,0.0,0.0,826,3920
43,1000,random,23,428,0,0,0,0.0,0.0,0.0,428,3920
43,1000,random,24,162,1,0,0,0.0,0.0,0.0,720,3920
43,1000,random,25,712,1,0,0,0.0,0.0,0.0,826,3920
43,1000,random,26,212,1,3,19,0.25,0.1098,0.1402,836,3920
43,1000,random,27,490,0,0,0,0.0,0.0,0.0,490,3920
43,1000,random,28,365,1,24,6,0.0,1.0,1.0,826,3920
43,1000,random,29,398,0,22,7,0.0,0.9922,0.9922,398,3920
43,1000,random,30,140,0,0,0,0.0,0.0,0.0,140,3920
43,1000,random,31,171,0,0,0,0.0,0.0,0.0,171,3920
43,1000,random,32,187,0,0,0,0.0,0.0,0.0,187,3920
43,1000,random,33,752,1,10,8,1.0,0.0824,0.9176,538,3920
43,1000,random,34,681,0,6,17,1.0,0.0,1.0,681,3920
43,1000,random,35,844,0,0,0,0.0,0.0,0.0,844,3920
43,1000,random,36,705,0,22,15,0.0,0.8627,0.8627,705,3920
43,1000,random,37,2,0,0,0,0.0,0.0,0.0,2,3920
43,1000,random,38,40,1,0,0,0.0,0.0,0.0,206,3920
43,1000,random,39,840,1,4,12,1.0,0.0,1.0,720,3920
43,1000,random,40,359,0,4,20,1.0,0.0,1.0,359,3920
43,1000,random,41,511,1,14,11,1.0,0.0,1.0,638,3920
43,1000,random,42,797,1,0,0,0.0,0.0,0.0,669,3920
43,1000,random,43,308,1,13,16,1.0,0.0,1.0,189,3920
43,1000,random,44,526,1,4,12,0.5,0.0,0.5,751,3920
43,1000,random,45,764,1,5,13,0.5,0.0,0.5,71,3920
43,1000,random,46,18,0,0,0,0.0,0.0,0.0,18,3920
43,1000,random,47,437,1,9,23,1.0,0.0,1.0,71,3920
43,1000,random,48,293,0,5,20,1.0,0.0,1.0,293,3920
43,1000,random,49,657,0,0,0,0.0,0.0,0.0,657,3920
44,1000,random,0,5,0,0,0,0.0,0.0,0.0,5,3920
44,1000,random,1,956,1,6,14,0.25,0.6118,0.3618,350,3920
44,1000,random,2,100,1,0,0,0.0,0.0,0.0,350,3920
44,1000,random,3,176,1,6,15,1.0,0.0078,0.9922,815,3920
44,1000,random,4,392,0,9,23,1.0,0.0,1.0,392,3920
44,1000,random,5,917,1,7,12,1.0,0.0,1.0,36,3920
44,1000,random,6,277,0,0,0,0.0,0.0,0.0,277,3920
44,1000,random,7,340,1,0,0,0.0,0.0,0.0,350,3920
44,1000,random,8,727,1,8,24,0.75,0.0,0.75,989,3920
44,1000,random,9,215,1,12,16,1.0,0.0,1.0,692,3920
44,1000,random,10,366,1,0,0,0.0,0.0,0.0,736,3920
44,1000,random,11,22,0,0,0,0.0,0.0,0.0,22,3920
44,1000,random,12,790,1,0,0,0.0,0.0,0.0,863,3920
44,1000,random,13,37,0,24,7,0.0,0.9882,0.9882,37,3920
44,1000,random,14,221,1,0,0,0.0,0.0,0.0,350,3920
44,1000,random,15,668,1,10,12,1.0,0.0,1.0,350,3920
44,1000,random,16,991,1,4,16,0.0,1.0,1.0,658,3920
44,1000,random,17,942,0,6,19,1.0,0.0,1.0,942,3920
44,1000,random,18,233,1,5,9,0.25,0.0,0.25,265,3920
44,1000,random,19,597,1,0,0,0.0,0.0,0.0,658,3920
44,1000,random,20,92,0,6,11,0.75,0.0,0.75,92,3920
44,1000,random,21,867,1,4,12,0.5,0.0,0.5,632,3920
44,1000,random,22,456,1,15,16,1.0,0.0,1.0,608,3920
44,1000,random,23,430,1,6,17,0.0,0.9961,0.9961,36,3920
44,1000,random,24,87,1,4,13,1.0,0.0,1.0,101,3920
44,1000,random,25,632,0,0,0,0.0,0.0,0.0,632,3920
44,1000,random,26,669,0,0,0,0.0,0.0,0.0,669,3920
44,1000,random,27,349,1,4,11,1.0,0.0,1.0,863,3920
44,1000,random,28,127,1,6,16,1.0,0.0,1.0,989,3920
44,1000,random,29,477,1,5,20,0.0,0.9922,0.9922,350,3920
44,1000,random,30,499,1,0,0,0.0,0.0,0.0,350,3920
44,1000,random,31,448,1,4,10,1.0,0.0078,0.9922,989,3920
44,1000,random,32,181,0,0,0,0.0,0.0,0.0,181,3920
44,1000,random,33,294,1,0,0,0.0,0.0,0.0,231,3920
44,1000,random,34,4,0,0,0,0.0,0.0,0.0,4,3920
44,1000,random,35,904,1,21,8,1.0,0.0,1.0,350,3920
44,1000,random,36,391,1,0,0,0.0,0.0,0.0,195,3920
44,1000,random,37,179,1,0,0,0.0,0.0,0.0,360,3920
44,1000,random,38,250,1,7,21,0.5,0.0,0.5,557,3920
44,1000,random,39,714,1,11,11,1.0,0.0,1.0,576,3920
44,1000,random,40,437,1,7,18,1.0,0.0157,0.9843,584,3920
44,1000,random,41,165,0,0,0,0.0,0.0,0.0,165,3920
44,1000,random,42,51,0,0,0,0.0,0.0,0.0,51,3920
44,1000,random,43,861,1,6,13,0.0,0.1451,0.1451,350,3920
44,1000,random,44,630,0,0,0,0.0,0.0,0.0,630,3920
44,1000,random,45,843,0,0,0,0.0,0.0,0.0,843,3920
44,1000,random,46,858,0,7,22,0.0,0.9961,0.9961,858,3920
44,1000,random,47,845,1,0,0,0.0,0.0,0.0,350,3920
44,1000,random,48,264,1,12,16,1.0,0.0,1.0,736,3920
44,1000,random,49,117,1,0,0,0.0,0.0,0.0,350,3920
45,1000,random,0,967,1,0,0,0.0,0.0,0.0,155,3920
45,1000,random,1,472,1,14,18,1.0,0.0,1.0,187,3920
45,1000,random,2,240,1,4,11,0.5,0.0,0.5,187,3920
45,1000,random,3,994,1,4,15,0.0,0.3647,0.3647,824,3920
45,1000,random,4,114,0,0,0,0.0,0.0,0.0,114,3920
45,1000,random,5,45,1,0,0,0.0,0.0,0.0,674,3920
45,1000,random,6,565,0,0,0,0.0,0.0,0.0,565,3920
45,1000,random,7,109,0,0,0,0.0,0.0,0.0,109,3920
45,1000,random,8,46,1,6,13,0.25,0.7961,0.5461,553,3920
45,1000,random,9,398,0,0,0,0.0,0.0,0.0,398,3920
45,1000,random,10,905,1,22,15,1.0,0.0,1.0,483,3920
45,1000,random,11,131,0,16,19,1.0,0.0,1.0,131,3920
45,1000,random,12,917,0,0,0,0.0,0.0,0.0,917,3920
45,1000,random,13,78,1,0,0,0.0,0.0,0.0,187,3920
45,1000,random,14,845,1,4,15,1.0,0.0,1.0,187,3920
45,1000,random,15,33,0,11,7,0.0,0.9882,0.9882,33,3920
45,1000,random,16,835,1,8,23,0.0,0.8667,0.8667,824,3920
45,1000,random,17,609,0,0,0,0.0,0.0,0.0,609,3920
45,1000,random,18,631,0,0,0,0.0,0.0,0.0,631,3920
45,1000,random,19,863,0,0,0,0.0,0.0,0.0,863,3920
45,1000,random,20,924,1,4,15,1.0,0.0,1.0,187,3920
45,1000,random,21,164,1,11,9,1.0,0.1608,0.8392,752,3920
45,1000,random,22,978,0,0,0,0.0,0.0,0.0,978,3920
45,1000,random,23,111,0,0,0,0.0,0.0,0.0,111,3920
45,1000,random,24,192,0,6,16,1.0,0.0,1.0,192,3920
45,1000,random,25,29,1,14,18,1.0,0.0,1.0,187,3920
45,1000,random,26,801,1,12,15,1.0,0.0,1.0,187,3920
45,1000,random,27,617,1,4,16,0.0,0.7137,0.7137,824,3920
45,1000,random,28,525,1,4,14,1.0,0.0,1.0,187,3920
45,1000,random,29,369,1,0,0,0.0,0.0,0.0,187,3920
45,1000,random,30,354,0,0,0,0.0,0.0,0.0,354,3920
45,1000,random,31,502,1,0,0,0.0,0.0,0.0,187,3920
45,1000,random,32,786,1,5,15,1.0,0.0,1.0,674,3920
45,1000,random,33,429,1,17,4,1.0,0.0,1.0,674,3920
45,1000,random,34,227,1,6,7,1.0,0.0,1.0,736,3920
45,1000,random,35,696,0,20,9,1.0,0.0,1.0,696,3920
45,1000,random,36,686,1,0,0,0.0,0.0,0.0,944,3920
45,1000,random,37,118,1,6,14,1.0,0.0,1.0,155,3920
45,1000,random,38,850,1,8,9,1.0,0.0,1.0,674,3920
45,1000,random,39,893,1,7,11,1.0,0.0,1.0,674,3920
45,1000,random,40,812,0,4,15,1.0,0.0,1.0,812,3920
45,1000,random,41,574,1,8,19,1.0,0.0,1.0,165,3920
45,1000,random,42,498,1,11,15,1.0,0.0,1.0,187,3920
45,1000,random,43,829,1,4,14,1.0,0.0,1.0,187,3920
45,1000,random,44,330,1,4,14,1.0,0.0,1.0,187,3920
45,1000,random,45,735,0,0,0,0.0,0.0,0.0,735,3920
45,1000,random,46,854,0,0,0,0.0,0.0,0.0,854,3920
45,1000,random,47,92,1,0,0,0.0,0.0,0.0,187,3920
